transaction_id,account_number,transaction_date,amount,transaction_type,merchant_category,is_flagged
8466,ACC-515680,2026-02-16 15:43:19,9636.65,EFT,Retail,0
8467,ACC-345363,2026-02-16 15:43:19,649.58,EFT,Retail,0
8468,ACC-405707,2026-02-16 15:43:19,1776.47,EFT,Retail,0
8469,ACC-831796,2026-02-16 15:43:19,4579.06,EFT,Retail,0
8470,ACC-889594,2026-02-16 15:43:19,8360.08,EFT,Retail,0
8471,ACC-309049,2026-02-16 15:43:19,5172.04,EFT,Retail,0
8472,ACC-904899,2026-02-16 15:43:19,8040.95,EFT,Retail,0
8473,ACC-347597,2026-02-16 15:43:19,3631.03,EFT,Retail,1
8474,ACC-875490,2026-02-16 15:43:19,3377.0,EFT,Retail,0
8475,ACC-554104,2026-02-16 15:43:19,2122.06,EFT,Retail,0
8476,ACC-190107,2026-02-16 15:43:19,8585.55,EFT,Retail,1
8477,ACC-447780,2026-02-16 15:43:19,9548.63,EFT,Retail,0
8478,ACC-289567,2026-02-16 15:43:19,2080.23,EFT,Retail,0
8479,ACC-475335,2026-02-16 15:43:19,8605.31,EFT,Retail,0
8480,ACC-708494,2026-02-16 15:43:19,2259.05,EFT,Retail,0
8481,ACC-845498,2026-02-16 15:43:19,8380.31,EFT,Retail,0
8482,ACC-110536,2026-02-16 15:43:19,9430.57,EFT,Retail,0
8483,ACC-614475,2026-02-16 15:43:19,8177.12,EFT,Retail,0
8484,ACC-473561,2026-02-16 15:43:19,9544.21,EFT,Retail,0
8485,ACC-794109,2026-02-16 15:43:19,2754.67,EFT,Retail,0
8486,ACC-542606,2026-02-16 15:43:19,2680.15,EFT,Retail,0
8487,ACC-567591,2026-02-16 15:43:19,35.78,EFT,Retail,0
8488,ACC-356960,2026-02-16 15:43:19,498.1,EFT,Retail,0
8489,ACC-831843,2026-02-16 15:43:19,8882.43,EFT,Retail,0
8490,ACC-409563,2026-02-16 15:43:19,7145.82,EFT,Retail,0
8491,ACC-605278,2026-02-16 15:43:19,1840.04,EFT,Retail,0
8492,ACC-664098,2026-02-16 15:43:19,4266.1,EFT,Retail,0
8493,ACC-985391,2026-02-16 15:43:19,1606.85,EFT,Retail,0
8494,ACC-800678,2026-02-16 15:43:19,3363.07,EFT,Retail,0
8495,ACC-748694,2026-02-16 15:43:19,5660.42,EFT,Retail,0
8496,ACC-677227,2026-02-16 15:43:19,2031.24,EFT,Retail,0
8497,ACC-863440,2026-02-16 15:43:19,9667.51,EFT,Retail,0
8498,ACC-590064,2026-02-16 15:43:19,8557.21,EFT,Retail,0
8499,ACC-692306,2026-02-16 15:43:19,3554.23,EFT,Retail,0
8500,ACC-952779,2026-02-16 15:43:19,3293.81,EFT,Retail,0
8501,ACC-130050,2026-02-16 15:43:19,7540.29,EFT,Retail,0
8502,ACC-179019,2026-02-16 15:43:19,4290.65,EFT,Retail,0
8503,ACC-210188,2026-02-16 15:43:19,9663.85,EFT,Retail,0
8504,ACC-481595,2026-02-16 15:43:19,7260.86,EFT,Retail,0
8505,ACC-652572,2026-02-16 15:43:19,9945.09,EFT,Retail,0
8506,ACC-702686,2026-02-16 15:43:19,9563.52,EFT,Retail,0
8507,ACC-995471,2026-02-16 15:43:19,6564.28,EFT,Retail,0
8508,ACC-565198,2026-02-16 15:43:19,6927.34,EFT,Retail,0
8509,ACC-538149,2026-02-16 15:43:19,6951.42,EFT,Retail,0
8510,ACC-991569,2026-02-16 15:43:19,9075.29,EFT,Retail,0
8511,ACC-195534,2026-02-16 15:43:19,8335.04,EFT,Retail,0
8512,ACC-770359,2026-02-16 15:43:19,1770.04,EFT,Retail,0
8513,ACC-749299,2026-02-16 15:43:19,6557.47,EFT,Retail,0
8514,ACC-644288,2026-02-16 15:43:19,6806.22,EFT,Retail,0
8515,ACC-911987,2026-02-16 15:43:19,7445.96,EFT,Retail,0
8516,ACC-863190,2026-02-16 15:43:19,1908.8,EFT,Retail,0
8517,ACC-531561,2026-02-16 15:43:19,1662.74,EFT,Retail,0
8518,ACC-518802,2026-02-16 15:43:19,1481.84,EFT,Retail,0
8519,ACC-352018,2026-02-16 15:43:19,3653.56,EFT,Retail,1
8520,ACC-853781,2026-02-16 15:43:19,2275.11,EFT,Retail,0
8521,ACC-497998,2026-02-16 15:43:19,3362.49,EFT,Retail,0
8522,ACC-787767,2026-02-16 15:43:19,7571.69,EFT,Retail,0
8523,ACC-275442,2026-02-16 15:43:19,4948.14,EFT,Retail,0
8524,ACC-965672,2026-02-16 15:43:19,1415.14,EFT,Retail,0
8525,ACC-716886,2026-02-16 15:43:19,9611.66,EFT,Retail,0
8526,ACC-877779,2026-02-16 15:43:19,723.79,EFT,Retail,0
8527,ACC-666408,2026-02-16 15:43:19,8388.25,EFT,Retail,0
8528,ACC-112609,2026-02-16 15:43:19,1517.61,EFT,Retail,0
8529,ACC-215720,2026-02-16 15:43:19,4925.76,EFT,Retail,0
8530,ACC-917197,2026-02-16 15:43:19,3085.52,EFT,Retail,0
8531,ACC-251371,2026-02-16 15:43:19,3846.44,EFT,Retail,0
8532,ACC-945385,2026-02-16 15:43:19,4406.35,EFT,Retail,0
8533,ACC-643797,2026-02-16 15:43:19,8654.23,EFT,Retail,0
8534,ACC-978409,2026-02-16 15:43:19,3366.87,EFT,Retail,0
8535,ACC-790259,2026-02-16 15:43:19,5685.64,EFT,Retail,0
8536,ACC-103677,2026-02-16 15:43:19,3945.66,EFT,Retail,1
8537,ACC-657233,2026-02-16 15:43:19,2140.34,EFT,Retail,0
8538,ACC-479379,2026-02-16 15:43:19,4694.85,EFT,Retail,0
8539,ACC-105095,2026-02-16 15:43:19,7798.39,EFT,Retail,0
8540,ACC-164381,2026-02-16 15:43:19,7110.42,EFT,Retail,0
8541,ACC-612911,2026-02-16 15:43:19,8276.92,EFT,Retail,0
8542,ACC-694628,2026-02-16 15:43:19,172.25,EFT,Retail,0
8543,ACC-521635,2026-02-16 15:43:19,303.23,EFT,Retail,0
8544,ACC-675871,2026-02-16 15:43:19,9607.91,EFT,Retail,0
8545,ACC-585593,2026-02-16 15:43:19,445.87,EFT,Retail,0
8546,ACC-898931,2026-02-16 15:43:19,6256.31,EFT,Retail,0
8547,ACC-503516,2026-02-16 15:43:19,8466.11,EFT,Retail,0
8548,ACC-910158,2026-02-16 15:43:19,8368.76,EFT,Retail,0
8549,ACC-917766,2026-02-16 15:43:19,915.91,EFT,Retail,0
8550,ACC-447002,2026-02-16 15:43:19,7315.93,EFT,Retail,0
8551,ACC-380508,2026-02-16 15:43:19,545.05,EFT,Retail,0
8552,ACC-571577,2026-02-16 15:43:19,6073.8,EFT,Retail,0
8553,ACC-552471,2026-02-16 15:43:19,1187.98,EFT,Retail,0
8554,ACC-165122,2026-02-16 15:43:19,1045.39,EFT,Retail,0
8555,ACC-293042,2026-02-16 15:43:19,1555.92,EFT,Retail,0
8556,ACC-285085,2026-02-16 15:43:19,6247.97,EFT,Retail,0
8557,ACC-694692,2026-02-16 15:43:19,7827.54,EFT,Retail,0
8558,ACC-378134,2026-02-16 15:43:19,7508.12,EFT,Retail,0
8559,ACC-894062,2026-02-16 15:43:19,9306.23,EFT,Retail,0
8560,ACC-315397,2026-02-16 15:43:19,1779.32,EFT,Retail,0
8561,ACC-392098,2026-02-16 15:43:19,1077.59,EFT,Retail,0
8562,ACC-552145,2026-02-16 15:43:19,8165.25,EFT,Retail,0
8563,ACC-485006,2026-02-16 15:43:19,4125.09,EFT,Retail,0
8564,ACC-692580,2026-02-16 15:43:19,9545.43,EFT,Retail,0
8565,ACC-211249,2026-02-16 15:43:19,2257.07,EFT,Retail,0
8566,ACC-200263,2026-02-16 15:43:19,2839.05,EFT,Retail,0
8567,ACC-617372,2026-02-16 15:43:19,6183.47,EFT,Retail,0
8568,ACC-982689,2026-02-16 15:43:19,8023.45,EFT,Retail,0
8569,ACC-946087,2026-02-16 15:43:19,4922.08,EFT,Retail,0
8570,ACC-754408,2026-02-16 15:43:19,7133.54,EFT,Retail,0
8571,ACC-808285,2026-02-16 15:43:19,7786.93,EFT,Retail,0
8572,ACC-393830,2026-02-16 15:43:19,348.57,EFT,Retail,0
8573,ACC-882706,2026-02-16 15:43:19,7638.23,EFT,Retail,0
8574,ACC-783097,2026-02-16 15:43:19,1647.06,EFT,Retail,0
8575,ACC-314716,2026-02-16 15:43:19,5532.55,EFT,Retail,0
8576,ACC-633701,2026-02-16 15:43:19,8133.47,EFT,Retail,0
8577,ACC-998755,2026-02-16 15:43:19,1298.91,EFT,Retail,0
8578,ACC-890516,2026-02-16 15:43:19,4309.43,EFT,Retail,0
8579,ACC-374922,2026-02-16 15:43:19,9683.69,EFT,Retail,0
8580,ACC-749865,2026-02-16 15:43:19,8340.58,EFT,Retail,0
8581,ACC-566353,2026-02-16 15:43:19,5786.47,EFT,Retail,0
8582,ACC-961909,2026-02-16 15:43:19,7722.17,EFT,Retail,1
8583,ACC-661248,2026-02-16 15:43:19,1538.9,EFT,Retail,0
8584,ACC-128290,2026-02-16 15:43:19,4613.06,EFT,Retail,0
8585,ACC-709504,2026-02-16 15:43:19,7494.47,EFT,Retail,0
8586,ACC-396491,2026-02-16 15:43:19,5005.08,EFT,Retail,0
8587,ACC-162686,2026-02-16 15:43:19,8055.54,EFT,Retail,0
8588,ACC-709663,2026-02-16 15:43:19,9305.83,EFT,Retail,0
8589,ACC-380579,2026-02-16 15:43:19,6966.75,EFT,Retail,0
8590,ACC-685470,2026-02-16 15:43:19,6082.82,EFT,Retail,0
8591,ACC-661943,2026-02-16 15:43:19,8523.7,EFT,Retail,0
8592,ACC-447778,2026-02-16 15:43:19,7659.85,EFT,Retail,0
8593,ACC-149821,2026-02-16 15:43:19,2647.97,EFT,Retail,0
8594,ACC-995672,2026-02-16 15:43:19,5022.1,EFT,Retail,0
8595,ACC-208657,2026-02-16 15:43:19,272.39,EFT,Retail,0
8596,ACC-809471,2026-02-16 15:43:19,6194.95,EFT,Retail,0
8597,ACC-823927,2026-02-16 15:43:19,8241.09,EFT,Retail,0
8598,ACC-158455,2026-02-16 15:43:19,2023.87,EFT,Retail,0
8599,ACC-530426,2026-02-16 15:43:19,9400.1,EFT,Retail,0
8600,ACC-555802,2026-02-16 15:43:19,7363.51,EFT,Retail,0
8601,ACC-642702,2026-02-16 15:43:19,5277.8,EFT,Retail,0
8602,ACC-609515,2026-02-16 15:43:19,3409.62,EFT,Retail,0
8603,ACC-108312,2026-02-16 15:43:19,269.05,EFT,Retail,0
8604,ACC-508045,2026-02-16 15:43:19,9464.58,EFT,Retail,0
8605,ACC-119191,2026-02-16 15:43:19,9902.01,EFT,Retail,0
8606,ACC-518100,2026-02-16 15:43:19,6616.85,EFT,Retail,0
8607,ACC-629851,2026-02-16 15:43:19,1993.52,EFT,Retail,0
8608,ACC-599402,2026-02-16 15:43:19,826.88,EFT,Retail,0
8609,ACC-546187,2026-02-16 15:43:19,2325.22,EFT,Retail,0
8610,ACC-711133,2026-02-16 15:43:19,3692.23,EFT,Retail,0
8611,ACC-943608,2026-02-16 15:43:19,2597.05,EFT,Retail,0
8612,ACC-688044,2026-02-16 15:43:19,8074.14,EFT,Retail,0
8613,ACC-966131,2026-02-16 15:43:19,5810.77,EFT,Retail,0
8614,ACC-413345,2026-02-16 15:43:19,6859.72,EFT,Retail,0
8615,ACC-882070,2026-02-16 15:43:19,1887.08,EFT,Retail,0
8616,ACC-205355,2026-02-16 15:43:19,5753.94,EFT,Retail,0
8617,ACC-912485,2026-02-16 15:43:19,9364.43,EFT,Retail,1
8618,ACC-154276,2026-02-16 15:43:19,3797.54,EFT,Retail,0
8619,ACC-504992,2026-02-16 15:43:19,964.03,EFT,Retail,0
8620,ACC-433903,2026-02-16 15:43:19,4588.91,EFT,Retail,0
8621,ACC-577493,2026-02-16 15:43:19,1084.07,EFT,Retail,1
8622,ACC-484060,2026-02-16 15:43:19,2824.97,EFT,Retail,0
8623,ACC-832539,2026-02-16 15:43:19,6728.1,EFT,Retail,0
8624,ACC-633542,2026-02-16 15:43:19,1973.74,EFT,Retail,0
8625,ACC-504865,2026-02-16 15:43:19,6240.7,EFT,Retail,0
8626,ACC-983604,2026-02-16 15:43:19,5965.18,EFT,Retail,0
8627,ACC-456986,2026-02-16 15:43:19,8715.36,EFT,Retail,0
8628,ACC-301618,2026-02-16 15:43:19,6169.24,EFT,Retail,0
8629,ACC-290814,2026-02-16 15:43:19,8224.08,EFT,Retail,0
8630,ACC-921457,2026-02-16 15:43:19,1356.79,EFT,Retail,0
8631,ACC-364585,2026-02-16 15:43:19,6493.09,EFT,Retail,0
8632,ACC-887530,2026-02-16 15:43:19,2813.91,EFT,Retail,0
8633,ACC-158585,2026-02-16 15:43:19,9799.13,EFT,Retail,0
8634,ACC-623493,2026-02-16 15:43:19,7954.58,EFT,Retail,0
8635,ACC-797664,2026-02-16 15:43:19,1789.82,EFT,Retail,0
8636,ACC-378872,2026-02-16 15:43:19,8412.07,EFT,Retail,0
8637,ACC-872811,2026-02-16 15:43:19,4640.17,EFT,Retail,0
8638,ACC-395373,2026-02-16 15:43:19,4088.15,EFT,Retail,0
8639,ACC-163933,2026-02-16 15:43:19,1766.95,EFT,Retail,0
8640,ACC-839574,2026-02-16 15:43:19,976.48,EFT,Retail,0
8641,ACC-839799,2026-02-16 15:43:19,410.33,EFT,Retail,0
8642,ACC-615452,2026-02-16 15:43:19,6461.32,EFT,Retail,0
8643,ACC-661619,2026-02-16 15:43:19,5826.6,EFT,Retail,0
8644,ACC-512370,2026-02-16 15:43:19,1672.46,EFT,Retail,0
8645,ACC-825920,2026-02-16 15:43:19,6479.0,EFT,Retail,0
8646,ACC-239612,2026-02-16 15:43:19,3163.29,EFT,Retail,0
8647,ACC-669127,2026-02-16 15:43:19,8130.08,EFT,Retail,0
8648,ACC-460647,2026-02-16 15:43:19,4997.5,EFT,Retail,0
8649,ACC-985339,2026-02-16 15:43:19,287.78,EFT,Retail,0
8650,ACC-889708,2026-02-16 15:43:19,8089.95,EFT,Retail,0
8651,ACC-672475,2026-02-16 15:43:19,9425.79,EFT,Retail,0
8652,ACC-275937,2026-02-16 15:43:19,5634.97,EFT,Retail,0
8653,ACC-518171,2026-02-16 15:43:19,6300.99,EFT,Retail,0
8654,ACC-903382,2026-02-16 15:43:19,1934.7,EFT,Retail,0
8655,ACC-879976,2026-02-16 15:43:19,4649.71,EFT,Retail,0
8656,ACC-306784,2026-02-16 15:43:19,9739.97,EFT,Retail,0
8657,ACC-983371,2026-02-16 15:43:19,3655.11,EFT,Retail,0
8658,ACC-386540,2026-02-16 15:43:19,9429.45,EFT,Retail,0
8659,ACC-972209,2026-02-16 15:43:19,5668.34,EFT,Retail,0
8660,ACC-940177,2026-02-16 15:43:19,8872.34,EFT,Retail,0
8661,ACC-564565,2026-02-16 15:43:19,6741.86,EFT,Retail,0
8662,ACC-180407,2026-02-16 15:43:19,9795.67,EFT,Retail,0
8663,ACC-289315,2026-02-16 15:43:19,1623.2,EFT,Retail,0
8664,ACC-474218,2026-02-16 15:43:19,5373.38,EFT,Retail,0
8665,ACC-626006,2026-02-16 15:43:19,6043.81,EFT,Retail,0
8666,ACC-576639,2026-02-16 15:43:19,8423.53,EFT,Retail,0
8667,ACC-628996,2026-02-16 15:43:19,699.69,EFT,Retail,0
8668,ACC-750439,2026-02-16 15:43:19,8539.83,EFT,Retail,0
8669,ACC-952264,2026-02-16 15:43:19,4294.56,EFT,Retail,0
8670,ACC-319259,2026-02-16 15:43:19,2989.16,EFT,Retail,0
8671,ACC-929640,2026-02-16 15:43:19,3179.72,EFT,Retail,0
8672,ACC-251240,2026-02-16 15:43:19,3670.5,EFT,Retail,0
8673,ACC-598977,2026-02-16 15:43:19,7787.55,EFT,Retail,0
8674,ACC-834694,2026-02-16 15:43:19,3900.81,EFT,Retail,0
8675,ACC-403176,2026-02-16 15:43:19,1800.52,EFT,Retail,0
8676,ACC-917374,2026-02-16 15:43:19,8719.6,EFT,Retail,0
8677,ACC-604195,2026-02-16 15:43:19,8954.27,EFT,Retail,0
8678,ACC-366528,2026-02-16 15:43:19,912.61,EFT,Retail,0
8679,ACC-609032,2026-02-16 15:43:19,1243.34,EFT,Retail,0
8680,ACC-326328,2026-02-16 15:43:19,4826.94,EFT,Retail,0
8681,ACC-862415,2026-02-16 15:43:19,2585.15,EFT,Retail,0
8682,ACC-982361,2026-02-16 15:43:19,6484.41,EFT,Retail,0
8683,ACC-603707,2026-02-16 15:43:19,8953.77,EFT,Retail,0
8684,ACC-372856,2026-02-16 15:43:19,1222.87,EFT,Retail,0
8685,ACC-228439,2026-02-16 15:43:19,6078.1,EFT,Retail,0
8686,ACC-308034,2026-02-16 15:43:19,3230.02,EFT,Retail,0
8687,ACC-674912,2026-02-16 15:43:19,4292.81,EFT,Retail,0
8688,ACC-876070,2026-02-16 15:43:19,6214.19,EFT,Retail,0
8689,ACC-763033,2026-02-16 15:43:19,1229.42,EFT,Retail,0
8690,ACC-688753,2026-02-16 15:43:19,570.53,EFT,Retail,0
8691,ACC-498352,2026-02-16 15:43:19,2448.07,EFT,Retail,0
8692,ACC-771893,2026-02-16 15:43:19,441.59,EFT,Retail,1
8693,ACC-795954,2026-02-16 15:43:19,9229.56,EFT,Retail,0
8694,ACC-735222,2026-02-16 15:43:19,6442.13,EFT,Retail,0
8695,ACC-627065,2026-02-16 15:43:19,6171.8,EFT,Retail,0
8696,ACC-814186,2026-02-16 15:43:19,9806.56,EFT,Retail,0
8697,ACC-704180,2026-02-16 15:43:19,7885.9,EFT,Retail,0
8698,ACC-351382,2026-02-16 15:43:19,6095.2,EFT,Retail,0
8699,ACC-297750,2026-02-16 15:43:19,4696.46,EFT,Retail,0
8700,ACC-132724,2026-02-16 15:43:19,1146.24,EFT,Retail,0
8701,ACC-978692,2026-02-16 15:43:19,4895.04,EFT,Retail,0
8702,ACC-211800,2026-02-16 15:43:19,654.71,EFT,Retail,1
8703,ACC-619326,2026-02-16 15:43:19,210.82,EFT,Retail,0
8704,ACC-827520,2026-02-16 15:43:19,9188.21,EFT,Retail,0
8705,ACC-179849,2026-02-16 15:43:19,9364.99,EFT,Retail,0
8706,ACC-344926,2026-02-16 15:43:19,1117.19,EFT,Retail,0
8707,ACC-438152,2026-02-16 15:43:19,6520.96,EFT,Retail,0
8708,ACC-739212,2026-02-16 15:43:19,1512.68,EFT,Retail,0
8709,ACC-706911,2026-02-16 15:43:19,4948.39,EFT,Retail,0
8710,ACC-794150,2026-02-16 15:43:19,5029.14,EFT,Retail,0
8711,ACC-545439,2026-02-16 15:43:19,8724.57,EFT,Retail,0
8712,ACC-793063,2026-02-16 15:43:19,2178.87,EFT,Retail,0
8713,ACC-318205,2026-02-16 15:43:19,8745.85,EFT,Retail,0
8714,ACC-643713,2026-02-16 15:43:19,839.0,EFT,Retail,0
8715,ACC-805514,2026-02-16 15:43:19,981.64,EFT,Retail,0
8716,ACC-460919,2026-02-16 15:43:19,5878.0,EFT,Retail,0
8717,ACC-924650,2026-02-16 15:43:19,3735.86,EFT,Retail,0
8718,ACC-527245,2026-02-16 15:43:19,163.02,EFT,Retail,0
8719,ACC-314095,2026-02-16 15:43:19,2173.46,EFT,Retail,0
8720,ACC-292012,2026-02-16 15:43:19,9475.05,EFT,Retail,0
8721,ACC-680408,2026-02-16 15:43:19,9320.46,EFT,Retail,0
8722,ACC-848379,2026-02-16 15:43:19,9810.63,EFT,Retail,0
8723,ACC-199348,2026-02-16 15:43:19,3197.89,EFT,Retail,0
8724,ACC-441602,2026-02-16 15:43:19,944.37,EFT,Retail,0
8725,ACC-445810,2026-02-16 15:43:19,9206.45,EFT,Retail,0
8726,ACC-541602,2026-02-16 15:43:19,1017.83,EFT,Retail,0
8727,ACC-891267,2026-02-16 15:43:19,2852.11,EFT,Retail,0
8728,ACC-178164,2026-02-16 15:43:19,687.58,EFT,Retail,0
8729,ACC-288934,2026-02-16 15:43:19,7999.16,EFT,Retail,0
8730,ACC-504311,2026-02-16 15:43:19,1367.87,EFT,Retail,0
8731,ACC-343709,2026-02-16 15:43:19,3452.5,EFT,Retail,0
8732,ACC-580311,2026-02-16 15:43:19,9267.39,EFT,Retail,0
8733,ACC-444767,2026-02-16 15:43:19,8174.01,EFT,Retail,0
8734,ACC-313016,2026-02-16 15:43:19,3700.93,EFT,Retail,0
8735,ACC-632593,2026-02-16 15:43:19,5376.21,EFT,Retail,0
8736,ACC-956006,2026-02-16 15:43:19,172.01,EFT,Retail,0
8737,ACC-200493,2026-02-16 15:43:19,8603.4,EFT,Retail,1
8738,ACC-327326,2026-02-16 15:43:19,3627.62,EFT,Retail,0
8739,ACC-272783,2026-02-16 15:43:19,7917.47,EFT,Retail,0
8740,ACC-584842,2026-02-16 15:43:19,5451.99,EFT,Retail,0
8741,ACC-922291,2026-02-16 15:43:19,2387.36,EFT,Retail,0
8742,ACC-592594,2026-02-16 15:43:19,3785.16,EFT,Retail,0
8743,ACC-205703,2026-02-16 15:43:19,8354.43,EFT,Retail,0
8744,ACC-656225,2026-02-16 15:43:19,6155.28,EFT,Retail,0
8745,ACC-344061,2026-02-16 15:43:19,6852.4,EFT,Retail,0
8746,ACC-106830,2026-02-16 15:43:19,1999.6,EFT,Retail,1
8747,ACC-356755,2026-02-16 15:43:19,4953.22,EFT,Retail,0
8748,ACC-656033,2026-02-16 15:43:19,2268.06,EFT,Retail,0
8749,ACC-750254,2026-02-16 15:43:19,7707.72,EFT,Retail,0
8750,ACC-207474,2026-02-16 15:43:19,5380.4,EFT,Retail,0
8751,ACC-141071,2026-02-16 15:43:19,2323.2,EFT,Retail,0
8752,ACC-483877,2026-02-16 15:43:19,585.56,EFT,Retail,0
8753,ACC-901253,2026-02-16 15:43:19,4118.37,EFT,Retail,0
8754,ACC-735568,2026-02-16 15:43:19,3659.16,EFT,Retail,0
8755,ACC-511613,2026-02-16 15:43:19,1536.86,EFT,Retail,0
8756,ACC-568766,2026-02-16 15:43:19,4151.14,EFT,Retail,0
8757,ACC-387764,2026-02-16 15:43:19,596.45,EFT,Retail,0
8758,ACC-564489,2026-02-16 15:43:19,5634.78,EFT,Retail,0
8759,ACC-689526,2026-02-16 15:43:19,4678.69,EFT,Retail,0
8760,ACC-520911,2026-02-16 15:43:19,2156.26,EFT,Retail,0
8761,ACC-755723,2026-02-16 15:43:19,6176.33,EFT,Retail,0
8762,ACC-693281,2026-02-16 15:43:19,5887.47,EFT,Retail,1
8763,ACC-157975,2026-02-16 15:43:19,4236.88,EFT,Retail,0
8764,ACC-419406,2026-02-16 15:43:19,9989.03,EFT,Retail,0
8765,ACC-687176,2026-02-16 15:43:19,4726.14,EFT,Retail,0
8766,ACC-650121,2026-02-16 15:43:19,8387.76,EFT,Retail,0
8767,ACC-355942,2026-02-16 15:43:19,3414.77,EFT,Retail,0
8768,ACC-322112,2026-02-16 15:43:19,6712.24,EFT,Retail,0
8769,ACC-158556,2026-02-16 15:43:19,4780.72,EFT,Retail,0
8770,ACC-587476,2026-02-16 15:43:19,1226.91,EFT,Retail,1
8771,ACC-617126,2026-02-16 15:43:19,9073.31,EFT,Retail,0
8772,ACC-408250,2026-02-16 15:43:19,2738.07,EFT,Retail,0
8773,ACC-897627,2026-02-16 15:43:19,4066.58,EFT,Retail,0
8774,ACC-687424,2026-02-16 15:43:19,1398.69,EFT,Retail,0
8775,ACC-358030,2026-02-16 15:43:19,2097.17,EFT,Retail,0
8776,ACC-381939,2026-02-16 15:43:19,8.83,EFT,Retail,0
8777,ACC-388389,2026-02-16 15:43:19,4083.12,EFT,Retail,0
8778,ACC-258745,2026-02-16 15:43:19,6411.28,EFT,Retail,0
8779,ACC-513147,2026-02-16 15:43:19,2658.04,EFT,Retail,1
8780,ACC-965707,2026-02-16 15:43:19,9538.98,EFT,Retail,0
8781,ACC-601573,2026-02-16 15:43:19,1351.21,EFT,Retail,0
8782,ACC-651792,2026-02-16 15:43:19,544.35,EFT,Retail,0
8783,ACC-100929,2026-02-16 15:43:19,7065.6,EFT,Retail,0
8784,ACC-575941,2026-02-16 15:43:19,550.2,EFT,Retail,0
8785,ACC-350269,2026-02-16 15:43:19,3245.04,EFT,Retail,0
8786,ACC-971127,2026-02-16 15:43:19,4747.39,EFT,Retail,0
8787,ACC-932926,2026-02-16 15:43:19,2175.56,EFT,Retail,0
8788,ACC-913698,2026-02-16 15:43:19,5864.82,EFT,Retail,0
8789,ACC-406870,2026-02-16 15:43:19,445.89,EFT,Retail,0
8790,ACC-879798,2026-02-16 15:43:19,7320.89,EFT,Retail,0
8791,ACC-198379,2026-02-16 15:43:19,3632.05,EFT,Retail,0
8792,ACC-415779,2026-02-16 15:43:19,2900.4,EFT,Retail,0
8793,ACC-206099,2026-02-16 15:43:19,3966.36,EFT,Retail,0
8794,ACC-961905,2026-02-16 15:43:19,8998.14,EFT,Retail,0
8795,ACC-487731,2026-02-16 15:43:19,2759.1,EFT,Retail,0
8796,ACC-647049,2026-02-16 15:43:19,7778.24,EFT,Retail,0
8797,ACC-995188,2026-02-16 15:43:19,7763.95,EFT,Retail,0
8798,ACC-244784,2026-02-16 15:43:19,1103.26,EFT,Retail,0
8799,ACC-112677,2026-02-16 15:43:19,8633.93,EFT,Retail,0
8800,ACC-805011,2026-02-16 15:43:19,926.14,EFT,Retail,0
8801,ACC-358593,2026-02-16 15:43:19,975.3,EFT,Retail,0
8802,ACC-852184,2026-02-16 15:43:19,3017.93,EFT,Retail,0
8803,ACC-192737,2026-02-16 15:43:19,5101.55,EFT,Retail,0
8804,ACC-710009,2026-02-16 15:43:19,6639.91,EFT,Retail,0
8805,ACC-496870,2026-02-16 15:43:19,3450.74,EFT,Retail,0
8806,ACC-979398,2026-02-16 15:43:19,6781.51,EFT,Retail,0
8807,ACC-336401,2026-02-16 15:43:19,9350.72,EFT,Retail,0
8808,ACC-668388,2026-02-16 15:43:19,4956.6,EFT,Retail,0
8809,ACC-488237,2026-02-16 15:43:19,4058.6,EFT,Retail,0
8810,ACC-512472,2026-02-16 15:43:19,859.83,EFT,Retail,0
8811,ACC-115384,2026-02-16 15:43:19,9204.44,EFT,Retail,0
8812,ACC-994020,2026-02-16 15:43:19,3139.67,EFT,Retail,0
8813,ACC-106243,2026-02-16 15:43:19,2653.84,EFT,Retail,0
8814,ACC-760955,2026-02-16 15:43:19,7536.45,EFT,Retail,0
8815,ACC-607844,2026-02-16 15:43:19,1262.35,EFT,Retail,0
8816,ACC-381789,2026-02-16 15:43:19,7504.12,EFT,Retail,0
8817,ACC-831315,2026-02-16 15:43:19,6245.81,EFT,Retail,0
8818,ACC-596961,2026-02-16 15:43:19,7053.44,EFT,Retail,0
8819,ACC-311389,2026-02-16 15:43:19,5638.42,EFT,Retail,0
8820,ACC-893230,2026-02-16 15:43:19,630.99,EFT,Retail,0
8821,ACC-250912,2026-02-16 15:43:19,8242.16,EFT,Retail,0
8822,ACC-655786,2026-02-16 15:43:19,2335.9,EFT,Retail,0
8823,ACC-888290,2026-02-16 15:43:19,4334.03,EFT,Retail,0
8824,ACC-457016,2026-02-16 15:43:19,3652.89,EFT,Retail,0
8825,ACC-177479,2026-02-16 15:43:19,5212.69,EFT,Retail,0
8826,ACC-258925,2026-02-16 15:43:19,8386.87,EFT,Retail,0
8827,ACC-822119,2026-02-16 15:43:19,207.26,EFT,Retail,0
8828,ACC-478585,2026-02-16 15:43:19,135.56,EFT,Retail,0
8829,ACC-989616,2026-02-16 15:43:19,5248.37,EFT,Retail,0
8830,ACC-747522,2026-02-16 15:43:19,6209.6,EFT,Retail,0
8831,ACC-882171,2026-02-16 15:43:19,5062.19,EFT,Retail,0
8832,ACC-190574,2026-02-16 15:43:19,7316.15,EFT,Retail,0
8833,ACC-627357,2026-02-16 15:43:19,8612.85,EFT,Retail,0
